Adobe Photoshop Elements 10,_NSEventMouseDeviceIDDefaultValueFunction,-[NSEvent deviceID]
com.apple.iWork.Numbers,-[NSWindow _effectiveOrderFrontAnimationTypeIfModal:],
com.apple.iWork.Numbers,__NSScrollViewRubberbandingForScrollView,-[NSScrollingBehavior scrollView:responderToForwardScrollEvents:]
com.apple.iWork.Numbers,_NSImageRoundDestRectInCompositeMethodsDefaultValueFunction,-[NSImage _composite:delta:fromRect:toPoint:]
com.apple.iWork.Numbers,___84-[NSDocument _replacementTypeForSaveAsInsteadOfMoveToURL:modifiedURL:hideExtension:]_block_invoke,
com.apple.iWork.Numbers,___84-[NSDocument _replacementTypeForSaveAsInsteadOfMoveToURL:modifiedURL:hideExtension:]_block_invoke,
com.apple.iWork.Numbers,-[NSDocumentController allowsAutomaticShareMenu],
com.apple.iWork.Numbers,-[NSDocumentController _persistenceMustOpenDocumentsThroughApplicationDelegate],
com.apple.iWork.Numbers,_NSWindowRestorationCanRecreateEmptyUntitledDocumentsDefaultValueFunction,-[NSDocumentController _persistenceCanRecreateEmptyUntitledDocumentOfType:]
com.apple.iWork.Numbers,_NSImageRequireDefaultEndianPremultipliedLastForTIFFDataFromSnapshotRepsDefaultValueFunction,+[NSImage _requireDefaultEndianPremultipliedLastForTIFFDataFromSnapshotReps]
com.apple.iWork.Numbers,_NSWindowHideContentViewWhenShowingTabPickerDefaultValueFunction,-[NSThemeFrame setTemporaryContentView:]
com.apple.iWork.Numbers,_NSTableViewCallHighlightSelectionForBackgroundAnimationsDefaultValueFunction,-[NSTableView _needsHighlightSelectionForBackgroundAnimations]
com.apple.iWork.Numbers,-[NSDocumentRevisionsController _installEventTap],
com.apple.iWork.Numbers,-[NSDocument _writeSafelyToURL:ofType:forSaveOperation:forceTemporaryDirectory:error:],
com.apple.iWork.Pages,+[NSFontManager initialize],
com.apple.iWork.Pages,-[NSApplication _shouldDelayDocumentReopeningUntilAfterFinishLaunching],
com.apple.iWork.Pages,+[NSDocument _stillObservesWillCloseUndoGroup],
com.apple.iWork.Pages,-[NSWindow _effectiveOrderFrontAnimationTypeIfModal:],
com.apple.iWork.Pages,__NSScrollViewRubberbandingForScrollView,-[NSScrollingBehavior scrollView:responderToForwardScrollEvents:]
com.apple.iWork.Pages,_NSImageRoundDestRectInCompositeMethodsDefaultValueFunction,-[NSImage _composite:delta:fromRect:toPoint:]
com.apple.iWork.Pages,___84-[NSDocument _replacementTypeForSaveAsInsteadOfMoveToURL:modifiedURL:hideExtension:]_block_invoke,
com.apple.iWork.Pages,___84-[NSDocument _replacementTypeForSaveAsInsteadOfMoveToURL:modifiedURL:hideExtension:]_block_invoke,
com.apple.iWork.Pages,-[NSDocumentController allowsAutomaticShareMenu],
com.apple.iWork.Pages,-[NSDocumentController _persistenceMustOpenDocumentsThroughApplicationDelegate],
com.apple.iWork.Pages,_NSWindowRestorationCanRecreateEmptyUntitledDocumentsDefaultValueFunction,-[NSDocumentController _persistenceCanRecreateEmptyUntitledDocumentOfType:]
com.apple.iWork.Pages,_NSImageRequireDefaultEndianPremultipliedLastForTIFFDataFromSnapshotRepsDefaultValueFunction,+[NSImage _requireDefaultEndianPremultipliedLastForTIFFDataFromSnapshotReps]
com.apple.iWork.Pages,_NSViewBackingLayerNeedsLayoutOnGeometryChangeDefaultValueFunction,+[_NSViewBackingLayer defaultValueForKey:]
com.apple.iWork.Pages,_NSAppIsOldKeynoteOrPagesDefaultValueFunction,-[NSView _recursiveDisplayAllDirtyWithLockFocus:visRect:]
com.apple.iWork.Pages,-[NSDocumentRevisionsController _installEventTap],
com.apple.iWork.Pages,-[NSDocument _writeSafelyToURL:ofType:forSaveOperation:forceTemporaryDirectory:error:],
com.apple.iWork.Pages,-[NSWhoseSpecifier _indexesOfPassingObjectsInContainer:],
com.apple.iWork.Pages,_____CFHandleFinishedEnumerating_block_invoke,
com.apple.ist.Merlin,-[NSDateFormatter shortMonthSymbols],
com.apple.ist.Merlin,__CFPrefsValidateValueForKey,-[__NSDictionaryM getObjects:andKeys:count:]
com.apple.ist.Radar7,_NSScrollViewAccessoryCheckUsesLegacyFrameDefaultValueFunction,__checkForAccessoryViewsInScrollerAreas
com.apple.ist.Radar7,_NSWindowSkipEngineSearchDefaultValueFunction,___62-[NSWindow(NSConstraintBasedLayout) updateConstraintsIfNeeded]_block_invoke
com.apple.ist.Radar7,-[NSObject setValue:forKey:],
com.apple.ist.SoftwareDepot.Checker,___NSFastEnumerationShouldThrowExceptionOnMutation,
com.apple.ist.SoftwareDepot.Checker,___NSFastEnumerationMutationHandler,-[__NSFastEnumerationEnumerator nextObject]
com.apple.ist.appledirectory4,-[NSToolbar _setConfigurationFromDictionary:notifyFamilyAndUpdateDefaults:upgradedConfiguration:],
com.apple.ist.appledirectory4,-[NSTableView _callDrawBackgroundInClipRect:],
com.apple.ist.hr.Merlin,_NSWindowUseNSLayoutGuideForContentLayoutGuideDefaultValueFunction,-[NSThemeFrame contentLayoutGuide]
com.apple.logic.express,-[NSScrollView _setWindow:],-[NSView _setLayoutEngine:]
com.apple.logic.express,-[NSScrollView _setWindow:],-[NSView _setLayoutEngine:]
com.apple.logic.express,-[NSDocument writeToURL:ofType:error:],
com.apple.logic.express,_NSWindowDisallowsFullScreenTilingDefaultValueFunction,-[NSWindow _implicitlyDisallowTiling]
com.apple.logic.pro,-[NSScrollView _setWindow:],-[NSView _setLayoutEngine:]
com.apple.logic.pro,-[NSScrollView _setWindow:],-[NSView _setLayoutEngine:]
com.apple.logic.pro,-[NSDocument writeToURL:ofType:error:],
com.apple.logic.pro,_NSSavePanelPerformsSelectionValidationDefaultValueFunction,-[NSNavFileListDelegate oldWrongCanChooseNode:]
com.apple.logic.pro,_NSSavePanelSynchronousSetDirectoryDefaultValueFunction,-[NSNavView setCurrentDirectoryPath:logonOK:]
com.apple.logic.pro,__NSSavePanelLayerBackedContentViewConsideredHarmfulDefaultValueFunction,-[NSSavePanel initWithContentRect:styleMask:backing:defer:]
com.apple.logic.pro,_NSViewSearchEntireSubtreeForOccludersDefaultValueFunction,__NSViewSubtractOpaqueSubviewsFromRect
com.apple.logic.pro,_NSWindowDisallowsFullScreenTilingDefaultValueFunction,-[NSWindow _implicitlyDisallowTiling]
com.apple.logic.pro,___57-[NSNotificationCenter addObserver:selector:name:object:]_block_invoke,
com.apple.logic10,-[NSView setLayer:],
com.apple.logic10,_NSViewShouldSetLayerMasksToBoundsForAllViewsDefaultValueFunction,-[NSView setLayer:]
com.apple.logic10,_NSWindowTilingShouldTrimToFitTilesDefaultValueFunction,-[NSWindow _frameForFullScreenModeInRect:]
com.apple.logic10,_NSWindowDisallowsFullScreenTilingDefaultValueFunction,-[NSWindow _implicitlyDisallowTiling]
com.apple.loginwindow,_NSSpacePerDisplayCachingAllowedDefaultValueFunction,+[NSScreen screensHaveSeparateSpaces]
com.apple.loginwindow,___69+[NSEvent(NSConcurrentEvents) _isConcurrentEventProcessingSupported:]_block_invoke,
com.apple.loginwindow,_NSTouchBarIsHotKeyProcessDefaultValueFunction,+[_NSTouchBarLogger listenForHotKey]
com.apple.mail,-[NSButtonCell _isGuarded],
com.apple.mail,_NSViewBackingLayerNeedsLayoutOnGeometryChangeDefaultValueFunction,+[_NSViewBackingLayer defaultValueForKey:]
com.apple.mail,+[NSTextInputContext currentInputContext_withFirstResponderSync:],
com.apple.mainstage,___57-[NSNotificationCenter addObserver:selector:name:object:]_block_invoke,
com.apple.motion,_NSImageSnapshotInWindowsDefaultValueFunction,-[NSImage setSize:]
com.apple.motion,_NSWindowRestorationCanRecreateEmptyUntitledDocumentsDefaultValueFunction,-[NSDocumentController _persistenceCanRecreateEmptyUntitledDocumentOfType:]
com.apple.motionapp,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
com.apple.motionapp,___81-[NSButtonCell(NSDefaultButtonIndicatorPrivate) _appRequiresOldHeartbeatBehavior]_block_invoke,
com.apple.motionapp,-[NSTableView _tableHeaderViewWantsTranslucency],
com.apple.motionapp,_NSViewManageLayerTreeLooselyDefaultValueFunction,-[NSView _setSuperview:]
com.apple.motionapp,___104-[NSDocument(NSDocumentSaving) _writeSafelyToURL:ofType:forSaveOperation:forceTemporaryDirectory:error:]_block_invoke,-[NSDocument _writeSafelyToURL:ofType:forSaveOperation:forceTemporaryDirectory:error:]
com.apple.motionapp,____CFEnableMotionHack_block_invoke,
com.apple.quicklook.ui.helper,___69+[NSEvent(NSConcurrentEvents) _isConcurrentEventProcessingSupported:]_block_invoke,
com.apple.quicktimeplayer,-[NSWindow _effectiveAnimationBehaviorIfModal:],
com.apple.soundtrackpro,_NSImageSnapshotInWindowsDefaultValueFunction,-[NSImage setSize:]
com.apple.soundtrackpro,_NSWindowRestorationCanRecreateEmptyUntitledDocumentsDefaultValueFunction,-[NSDocumentController _persistenceCanRecreateEmptyUntitledDocumentOfType:]
com.apple.soundtrackpro,__NSSavePanelLayerBackedContentViewConsideredHarmfulDefaultValueFunction,-[NSSavePanel initWithContentRect:styleMask:backing:defer:]
com.apple.spotlight,-[NSTextView completionsForPartialWordRange:indexOfSelectedItem:],
com.apple.systempreferences,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.apple.talagent,_NSSpacePerDisplayCachingAllowedDefaultValueFunction,+[NSScreen screensHaveSeparateSpaces]
com.apple.talagent,_NSWindowAutosaveFrameMovesToActiveDisplayDefaultValueFunction,-[NSWindow setFrameFromString:]
com.apple.talagent,___69+[NSEvent(NSConcurrentEvents) _isConcurrentEventProcessingSupported:]_block_invoke,
com.aquaminds.NoteTaker,_NSTigerBehaviorForTrackingRectsDefaultValueFunction,__NXSetTrackingRect
com.autodesk.AutoCAD,_NSRequiresOpenUntitledWindowAtLaunchDefaultValueFunction,-[NSApplication _requiresOpeningUntitledWindowAtLaunch]
com.autodesk.AutoCAD2015,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
com.autodesk.Maya.2016,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.autodesk.Maya.2016,_NSWindowAllowsDeepBackingStoresDefaultValueFunction,__NXDefaultWindowDepthLimit
com.autodesk.Maya.2016,_NSCGSTransactionSetsImmediateAsyncFlushesDefaultValueFunction,+[_NSCGSTransaction initialize]
com.autodesk.Maya.2017,_NSWindowAllowsDeepBackingStoresDefaultValueFunction,__NXDefaultWindowDepthLimit
com.autodesk.Maya.2017,_NSCGSTransactionSetsImmediateAsyncFlushesDefaultValueFunction,+[_NSCGSTransaction initialize]
com.autodesk.Maya.2018,_NSWindowAllowsDeepBackingStoresDefaultValueFunction,__NXDefaultWindowDepthLimit
com.autodesk.Maya.2018,_NSCGSTransactionSetsImmediateAsyncFlushesDefaultValueFunction,+[_NSCGSTransaction initialize]
com.autodesk.Maya.2019,_NSWindowAllowsDeepBackingStoresDefaultValueFunction,__NXDefaultWindowDepthLimit
com.autodesk.Maya.2019,_NSCGSTransactionSetsImmediateAsyncFlushesDefaultValueFunction,+[_NSCGSTransaction initialize]
com.autodesk.Mudbox,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.autodesk.mas.123dmake,-[NSApplication _nextEventMatchingEventMask:untilDate:inMode:dequeue:],
com.autodesk.mas.fusion,___69+[NSEvent(NSConcurrentEvents) _isConcurrentEventProcessingSupported:]_block_invoke,
com.autodesk.mas.pixlr,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.autodesk.motionfx,_NSWindowAllowsImplicitTilingDefaultValueFunction,-[NSWindow _implicitlyTileable]
com.avid.ProTools,_NSWindowShouldCleanupFullScreenSpacesOnOrderOutDefaultValueFunction,-[NSWindow _reallyDoOrderWindowOutRelativeTo:findKey:forCounter:force:isModal:]
com.avid.ProTools,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.avid.mediacomposer,_NSScreenIsMutableDefaultValueFunction,-[NSScreen _snapshot]
com.avid.sibelius75,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
com.barebones.bbedit,_NSWorkAroundCarbonWindowOverReleaseInCloseDefaultValueFunction,-[NSCarbonWindow initWithCarbonWindowRef:takingOwnership:disableOrdering:]
com.barebones.textwrangler,_NSWorkAroundCarbonWindowOverReleaseInCloseDefaultValueFunction,-[NSCarbonWindow initWithCarbonWindowRef:takingOwnership:disableOrdering:]
com.bjango.istatmenus,_NSWindowShouldAlwaysFloatTitlebarDefaultValueFunction,-[NSThemeFrame _shouldAlwaysFloatTitlebar]
com.bjango.istatmenusstatus,_NSAllowApplicationDisableScreenUpdatesDefaultValueFunction,_NSDisableScreenUpdates
com.bjango.istatmenusstatus,-[NSCarbonMenuWindow setAlphaValue:],
com.blackpixel.netnewswire,_NSImageImageNamedShouldGiveBackInstanceOfReceiverDefaultValueFunction,+[NSImage _searchForImageNamed:]
com.blackpixel.netnewswire,_NSTableViewKeepViewsInRowViewDefaultValueFunction,-[NSTableRowData _addViewToRowView:atColumn:row:]
com.blackpixel.netnewswire,_NSTableViewKeepViewsInTableDefaultValueFunction,-[NSTableRowData makeViewWithIdentifier:owner:]
com.blacktree.Quicksilver,-[NSButtonCell _canUseFocusRingMaskForText],-[NSButtonCell _coreUIContentRectInsetsForRect:inView:]
com.blacktree.Quicksilver,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
com.blizzard.Installer,_NSAppDoStopModalOnEndSheetHackDefaultValueFunction,-[NSApplication endSheet:returnCode:]
com.blizzard.diablo3,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
com.blizzard.heroesofthestorm,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
com.blizzard.starcraft2,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
com.blizzard.worldofwarcraft,___58-[NSWindow(NSFullScreen) _supportsDockInitiatedFullScreen]_block_invoke,
com.bohemiancoding.sketch3,_NSTableViewKeepViewsInRowViewDefaultValueFunction,-[NSTableRowData _addViewToRowView:atColumn:row:]
com.bohemiancoding.sketch3,_NSTableViewKeepViewsInTableDefaultValueFunction,-[NSTableRowData makeViewWithIdentifier:owner:]
com.citrixonline.GoToMeeting,_NSWindowDelegateLifetimeBugDefaultValueFunction,-[NSWindow setDelegate:]
com.cocoatech.PathFinder,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.codeux.irc.textual,-[NSBundle unload],
com.coppertino.Vox,_NSWindowIgnoreSetFrameInWindowDragRegionDefaultValueFunction,-[NSWindow _shouldIgnoreSetFrameOrigin]
com.corel.Painter2015,_NSWindowShouldSetContentViewToNilWhenRemovedDefaultValueFunction,-[NSWindow _lighterViewDetaching:]
com.corel.Painter2015,-[_NSCGSWindow moveByX:Y:isChildOfGroupMovement:],
com.corel.Painter2016,_NSWindowShouldSetContentViewToNilWhenRemovedDefaultValueFunction,-[NSWindow _lighterViewDetaching:]
com.corel.Painter2016,-[_NSCGSWindow moveByX:Y:isChildOfGroupMovement:],
com.culturedcode.things,_NSWindowShouldCleanupFullScreenSpacesOnOrderOutDefaultValueFunction,-[NSWindow _reallyDoOrderWindowOutRelativeTo:findKey:forCounter:force:isModal:]
com.culturedcode.things,_NSTableViewCallHighlightSelectionForBackgroundAnimationsDefaultValueFunction,-[NSTableView _needsHighlightSelectionForBackgroundAnimations]
com.cycling74.Max,_NSWindowShouldSetContentViewToNilWhenRemovedDefaultValueFunction,-[NSWindow _lighterViewDetaching:]
com.dayoneapp.dayone,_NSFullScreenNonAnimatingEnterForceCustomAnimationDefaultValueFunction,-[_NSWindowEnterFullScreenTransitionController startCustomTransition]
com.dayoneapp.dayone,_NSFullScreenNonAnimatingExitForceCustomAnimationDefaultValueFunction,-[_NSWindowExitFullScreenTransitionController configureBeforeStarting]
com.dayoneapp.dayone,_NSViewUpdatesAllConstraintsDefaultValueFunction,-[NSView _updateConstraintsForLayoutCheckingDirtyBits:creatingEngine:]
com.dayoneapp.dayone,_NSWindowDisallowsFullScreenTilingDefaultValueFunction,-[NSWindow _implicitlyDisallowTiling]
com.ddeville.spillo,_NSTableViewKeepViewsInRowViewDefaultValueFunction,-[NSTableRowData _addViewToRowView:atColumn:row:]
com.delicious-monster.library2,-[NSCollectionViewItem representedObject],
com.delicious-monster.library3,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.delicious-monster.library3,-[NSSpeechRecognizer init],
com.e-frontier.shade10,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.echofon.Echofon,_NSScrollViewRubberbandingDefaultValueFunction,__NSScrollViewRubberbandingForScrollView
com.epson.xp640,_NSOutlineViewValidateNumberOfRowsAfterAwakeFromNibDefaultValueFunction,-[NSOutlineView _finishedMakingConnections]
com.evernote.Evernote,_NSTableViewSourceListCanInheritContainingBackdropViewDefaultValueFunction,-[NSTableView _canInheritContainingBackdropView]
com.evernote.Evernote,_NSViewAvoidAssertInRemoveGeometryInWindowSensitiveSubviewDefaultValueFunction,_NSViewRemoveGeometryInWindowSensitiveSubview
com.eximius.dvd2onex2,-[NSSavePanel cancel:],
com.fenrir-inc.Sleipnir,_NSImageImageNamedShouldGiveBackInstanceOfReceiverDefaultValueFunction,+[NSImage _searchForImageNamed:]
com.feralinteractive.grid2reloaded,_NSScreenGettingScreensHasSideEffectsDefaultValueFunction,+[_NSScreenConfiguration latestScreens]
com.filemaker.bentoosx,_NSWindowAllowsImplicitFullScreenDefaultValueFunction,-[NSWindow _implicitlyAllowsFullScreenPrimary]
com.filemaker.bentoosx,____startElementNs_block_invoke,__startElementNs
com.filemaker.client.advanced,__checkForAccessoryViewsInScrollerAreas,-[NSScrollView addSubview:]
com.filemaker.client.advanced12,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.filemaker.client.advanced12,__NSRunModal,-[NSApplication runModalForWindow:]
com.filemaker.client.pro,__checkForAccessoryViewsInScrollerAreas,-[NSScrollView addSubview:]
com.filemaker.client.pro12,_NSWindowDisplayWithRunLoopObserverDefaultValueFunction,-[NSWindow _postWindowNeedsToResetDragMarginsUnlessPostingDisabled]
com.filemaker.client.pro12,-[NSWindow _canAddUnderTitlebarViews],
com.filemaker.client.pro12,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.filemaker.client.pro12,_NSAnimationUsesFenceForThreadedAnimationDefaultValueFunction,-[NSAnimation _runInNewThread]
com.filemaker.client.pro12,_NSSavePanelWorkAroundBadAccessoryViewLayoutHeightDefaultValueFunction,+[NSSavePanel _storeAccessoryViewLayoutInfo:saveSizeNoMatterWhat:onPanel:]
com.filemaker.client.pro12,__NSRunModal,-[NSApplication runModalForWindow:]
com.filemaker.client.pro12,_NSCGSIsSynchronousM7DefaultValueFunction,____disable_updates_block_invoke
com.filemaker.client.runtime12,__NSRunModal,-[NSApplication runModalForWindow:]
com.fiplab.diskdoctor,_NSViewManageLayerTreeLooselyDefaultValueFunction,-[NSView _setSuperview:]
com.firemint.mac.fchd,_NSUseActiveDisplayForMainScreenDefaultValueFunction,+[NSScreen mainScreen]
com.flyingmeat.Acorn5,_NSFixAcornOpenDialogWindowLevelDefaultValueFunction,-[NSDocumentController beginOpenPanel:forTypes:completionHandler:]
com.fournova.Tower,_NSScrollViewUseInclusiveLayerEverywhereDefaultValueFunction,-[NSScrollView _shouldUseInclusiveLayersAutomatically]
com.freron.MailMate,_NSScrollViewAllowObservanceOfContentInsetsDefaultValueFunction,-[NSClipView setContentInsets:]
com.fujitsu.pfu.SSMagAdjust,___checkDelivImmed,__CFXNotificationPost
com.garmin.TrainingCenter,___CFStringEncodingGetFromWindowsCodePage,___CFStringEncodingGetFromCanonicalName
com.getdropbox.dropbox,-[NSWindow _canAddUnderTitlebarViews],
com.gingerlabs.NotabilityMac,_NSViewManageLayerTreeLooselyDefaultValueFunction,-[NSView _setSuperview:]
com.gingerlabs.NotabilityMac,_NSTableViewKeepViewsInRowViewDefaultValueFunction,-[NSTableRowData _addViewToRowView:atColumn:row:]
com.gingerlabs.NotabilityMac,_NSTableViewKeepViewsInTableDefaultValueFunction,-[NSTableRowData makeViewWithIdentifier:owner:]
com.github.GitHub,_NSImageImageNamedShouldGiveBackInstanceOfReceiverDefaultValueFunction,+[NSImage _searchForImageNamed:]
com.google.Chrome,__NSWindowEdgeResizing,-[NSWindow _resizesFromEdges]
com.google.Chrome,_NSFullScreenDetachedToolbarMenuBarCompanionControllerIsChromeBefore60_1DefaultValueFunction,-[_NSFullScreenDetachedToolbarMenuBarCompanionController updateWindowVisibility]
com.google.Chrome,_NSViewLayerBackWindowFrameViaWantsLayerGeometryTestDefaultValueFunction,-[NSView buildLayerTreeWithOwnLayerRequirement:someAncestorWantsLayer:canJoinInclusiveLayer:containingLayer:]
com.google.Chrome,_NSWindowIsChromeBefore60_1DefaultValueFunction,-[NSWindow _didExitFullScreen]
com.google.Chrome.helper,__NSScreenConfigurationUpdateSharedInfoForReason,+[_NSScreenConfiguration invalidateConfigurationForReason:]
com.google.sketchupfree,_NSWindowShouldCallCloseEarlyDefaultValueFunction,-[NSWindow _finishClosingWindow]
com.google.sketchuppro,_NSWindowShouldCallCloseEarlyDefaultValueFunction,-[NSWindow _finishClosingWindow]
com.googlecode.iterm2,_NSDisableAutomaticWindowTabbingDefaultValueFunction,+[NSWindow allowsAutomaticWindowTabbing]
com.grlgames.fulldecksolitaire,_NSWindowAllowsImplicitTilingDefaultValueFunction,-[NSWindow _implicitlyTileable]
com.guidedways.TodoMac,_NSUseOccludersDefaultValueFunction,-[NSView _drawRect:clip:]
